COUNTY_NAM,Longitude,Latitude
Sinkhole,-90.1348,38.1505
Sinkhole,-90.121,38.1499
Sinkhole,-90.1361,38.1503
Sinkhole,-90.1194,38.147
Sinkhole,-90.0661,38.1485
Sinkhole,-90.138,38.1504
Sinkhole,-90.1249,38.1501
Sinkhole,-90.1232,38.1453
Sinkhole,-90.0637,38.1486
Sinkhole,-90.0605,38.1486
Sinkhole,-90.0674,38.1489
Sinkhole,-90.0679,38.1489
Sinkhole,-90.1278,38.1505
Sinkhole,-90.137,38.1456
Sinkhole,-90.1266,38.1505
Sinkhole,-90.0677,38.1491
Sinkhole,-90.0636,38.1491
Sinkhole,-90.1398,38.1503
Sinkhole,-90.1385,38.1509
Sinkhole,-90.1305,38.1507
Sinkhole,-90.1401,38.151
Sinkhole,-90.0611,38.1491
Sinkhole,-90.0671,38.1491
Sinkhole,-90.0652,38.1492
Sinkhole,-90.1311,38.151
Sinkhole,-90.0629,38.1476
Sinkhole,-90.061,38.1495
Sinkhole,-90.1303,38.1512
Sinkhole,-90.1267,38.1512
Sinkhole,-90.1382,38.1516
Sinkhole,-90.1395,38.1516
Sinkhole,-90.1365,38.1516
Sinkhole,-90.1377,38.1514
Sinkhole,-90.1308,38.1515
Sinkhole,-90.1271,38.1515
Sinkhole,-90.1299,38.1517
Sinkhole,-90.1527,38.1522
Sinkhole,-90.1282,38.1514
Sinkhole,-90.1264,38.1468
Sinkhole,-90.1411,38.1524
Sinkhole,-90.1398,38.1524
Sinkhole,-90.1448,38.1525
Sinkhole,-90.1305,38.1522
Sinkhole,-90.1372,38.1526
Sinkhole,-90.1293,38.1524
Sinkhole,-90.1285,38.1524
Sinkhole,-90.1302,38.1525
Sinkhole,-90.1376,38.1528
Sinkhole,-90.1414,38.1529
Sinkhole,-90.1307,38.1526
Sinkhole,-90.1382,38.1531
Sinkhole,-90.1421,38.1528
Sinkhole,-90.1403,38.1533
Sinkhole,-90.1415,38.1533
Sinkhole,-90.1295,38.1531
Sinkhole,-90.139,38.1534
Sinkhole,-90.1365,38.1534
Sinkhole,-90.1377,38.1535
Sinkhole,-90.1499,38.1539
Sinkhole,-90.123,38.1475
Sinkhole,-90.1293,38.1536
Sinkhole,-90.1458,38.1541
Sinkhole,-90.142,38.154
Sinkhole,-90.1378,38.154
Sinkhole,-90.1359,38.154
Sinkhole,-90.1289,38.1537
Sinkhole,-90.1372,38.154
Sinkhole,-90.133,38.1544
Sinkhole,-90.1401,38.1546
Sinkhole,-90.1308,38.1544
Sinkhole,-90.1378,38.1548
Sinkhole,-90.1314,38.1546
Sinkhole,-90.13,38.1546
Sinkhole,-90.1453,38.1551
Sinkhole,-90.1413,38.155
Sinkhole,-90.1425,38.1552
Sinkhole,-90.1408,38.1552
Sinkhole,-90.1348,38.1551
Sinkhole,-90.1303,38.1551
Sinkhole,-90.1463,38.1555
Sinkhole,-90.1451,38.1555
Sinkhole,-90.1311,38.1551
Sinkhole,-90.128,38.1551
Sinkhole,-90.1361,38.1553
Sinkhole,-90.1767,38.1564
Sinkhole,-90.1481,38.1557
Sinkhole,-90.1435,38.1556
Sinkhole,-90.1354,38.1556
Sinkhole,-90.1479,38.1664
Sinkhole,-90.1392,38.1557
Sinkhole,-90.1433,38.1561
Sinkhole,-90.1346,38.1559
Sinkhole,-90.144,38.1561
Sinkhole,-90.1418,38.1561
Sinkhole,-90.1378,38.156
Sinkhole,-90.1451,38.1563
Sinkhole,-90.1458,38.1564
Sinkhole,-90.1427,38.1565
Sinkhole,-90.1449,38.1565
Sinkhole,-90.1795,38.1575
Sinkhole,-90.148,38.1569
Sinkhole,-90.1463,38.1689
Sinkhole,-90.1405,38.1567
Sinkhole,-90.1733,38.1575
Sinkhole,-90.1438,38.1569
Sinkhole,-90.1333,38.1566
Sinkhole,-90.1415,38.1569
Sinkhole,-90.1757,38.1624
Sinkhole,-90.1464,38.1571
Sinkhole,-90.178,38.158
Sinkhole,-90.1749,38.158
Sinkhole,-90.1346,38.157
Sinkhole,-90.1392,38.1571
Sinkhole,-90.1459,38.1575
Sinkhole,-90.1372,38.1573
Sinkhole,-90.1367,38.1573
Sinkhole,-90.1437,38.1576
Sinkhole,-90.1356,38.1575
Sinkhole,-90.1485,38.1578
Sinkhole,-90.1478,38.1578
Sinkhole,-90.1451,38.1578
Sinkhole,-90.1336,38.1574
Sinkhole,-90.14,38.1578
Sinkhole,-90.1368,38.1577
Sinkhole,-90.1352,38.1577
Sinkhole,-90.1396,38.158
Sinkhole,-90.177,38.159
Sinkhole,-90.1373,38.158
Sinkhole,-90.146,38.1583
Sinkhole,-90.1349,38.1545
Sinkhole,-90.1441,38.1583
Sinkhole,-90.1346,38.1579
Sinkhole,-90.1738,38.159
Sinkhole,-90.176,38.1592
Sinkhole,-90.1484,38.1585
Sinkhole,-90.1824,38.1594
Sinkhole,-90.1539,38.1588
Sinkhole,-90.1534,38.1632
Sinkhole,-90.142,38.1585
Sinkhole,-90.1729,38.1592
Sinkhole,-90.1389,38.1585
Sinkhole,-90.1361,38.1585
Sinkhole,-90.1489,38.1588
Sinkhole,-90.1367,38.1586
Sinkhole,-90.1409,38.1587
Sinkhole,-90.1717,38.1592
Sinkhole,-90.1501,38.159
Sinkhole,-90.1434,38.1588
Sinkhole,-90.1473,38.1589
Sinkhole,-90.1402,38.1588
Sinkhole,-90.1343,38.1587
Sinkhole,-90.146,38.159
Sinkhole,-90.1413,38.159
Sinkhole,-90.1426,38.1591
Sinkhole,-90.1352,38.1589
Sinkhole,-90.1449,38.1591
Sinkhole,-90.1467,38.1592
Sinkhole,-90.1422,38.159
Sinkhole,-90.1529,38.1594
Sinkhole,-90.1398,38.1591
Sinkhole,-90.1494,38.1594
Sinkhole,-90.1356,38.1591
Sinkhole,-90.1373,38.1594
Sinkhole,-90.1482,38.1595
Sinkhole,-90.1476,38.1597
Sinkhole,-90.1503,38.1598
Sinkhole,-90.1439,38.1596
Sinkhole,-90.1466,38.1597
Sinkhole,-90.1522,38.1599
Sinkhole,-90.1457,38.1598
Sinkhole,-90.1408,38.1597
Sinkhole,-90.1429,38.16
Sinkhole,-90.1496,38.16
Sinkhole,-90.1488,38.16
Sinkhole,-90.1425,38.16
Sinkhole,-90.1737,38.1608
Sinkhole,-90.1469,38.1602
Sinkhole,-90.148,38.1602
Sinkhole,-90.1441,38.1603
Sinkhole,-90.1419,38.1603
Sinkhole,-90.1746,38.1611
Sinkhole,-90.1763,38.1613
Sinkhole,-90.1563,38.1634
Sinkhole,-90.142,38.1581
Sinkhole,-90.1468,38.1607
Sinkhole,-90.1752,38.1614
Sinkhole,-90.1408,38.1607
Sinkhole,-90.1559,38.1611
Sinkhole,-90.1536,38.1611
Sinkhole,-90.1529,38.1611
Sinkhole,-90.1453,38.1609
Sinkhole,-90.148,38.161
Sinkhole,-90.1446,38.1612
Sinkhole,-90.1473,38.1613
Sinkhole,-90.148,38.1615
Sinkhole,-90.1468,38.1614
Sinkhole,-90.1416,38.1614
Sinkhole,-90.1432,38.1615
Sinkhole,-90.1441,38.1615
Sinkhole,-90.1453,38.1616
Sinkhole,-90.1584,38.162
Sinkhole,-90.149,38.1619
Sinkhole,-90.1574,38.1621
Sinkhole,-90.1544,38.162
Sinkhole,-90.1528,38.162
Sinkhole,-90.1779,38.1628
Sinkhole,-90.1708,38.168
Sinkhole,-90.1492,38.1611
Sinkhole,-90.1423,38.1612
Sinkhole,-90.1438,38.1622
Sinkhole,-90.1582,38.1626
Sinkhole,-90.1786,38.1631
Sinkhole,-90.1516,38.1625
Sinkhole,-90.1455,38.1624
Sinkhole,-90.1502,38.1626
Sinkhole,-90.1437,38.1653
Sinkhole,-90.1576,38.1629
Sinkhole,-90.1534,38.1629
Sinkhole,-90.1746,38.1634
Sinkhole,-90.1572,38.163
Sinkhole,-90.1789,38.1636
Sinkhole,-90.1735,38.1635
Sinkhole,-90.1459,38.1628
Sinkhole,-90.1479,38.1629
Sinkhole,-90.1492,38.163
Sinkhole,-90.1742,38.1636
Sinkhole,-90.1525,38.1631
Sinkhole,-90.1447,38.163
Sinkhole,-90.1799,38.1638
Sinkhole,-90.1554,38.1633
Sinkhole,-90.149,38.1632
Sinkhole,-90.1504,38.1632
Sinkhole,-90.1568,38.1634
Sinkhole,-90.1467,38.1632
Sinkhole,-90.1473,38.1633
Sinkhole,-90.1404,38.1632
Sinkhole,-90.1712,38.1687
Sinkhole,-90.141,38.1631
Sinkhole,-90.1743,38.1641
Sinkhole,-90.1418,38.1634
Sinkhole,-90.1373,38.1633
Sinkhole,-90.1498,38.1637
Sinkhole,-90.1748,38.1546
Sinkhole,-90.1528,38.1638
Sinkhole,-90.1579,38.164
Sinkhole,-90.1743,38.1543
Sinkhole,-90.1615,38.1642
Sinkhole,-90.1716,38.1644
Sinkhole,-90.1509,38.164
Sinkhole,-90.1545,38.1641
Sinkhole,-90.1504,38.164
Sinkhole,-90.1494,38.164
Sinkhole,-90.1514,38.164
Sinkhole,-90.1555,38.1642
Sinkhole,-90.1448,38.164
Sinkhole,-90.1726,38.1647
Sinkhole,-90.1564,38.1643
Sinkhole,-90.1475,38.1641
Sinkhole,-90.1795,38.165
Sinkhole,-90.1538,38.1644
Sinkhole,-90.1762,38.1649
Sinkhole,-90.1737,38.165
Sinkhole,-90.1775,38.1651
Sinkhole,-90.1605,38.1647
Sinkhole,-90.1519,38.1645
Sinkhole,-90.1729,38.1652
Sinkhole,-90.1423,38.1629
Sinkhole,-90.1504,38.1645
Sinkhole,-90.1575,38.1648
Sinkhole,-90.1444,38.1645
Sinkhole,-90.1768,38.1653
Sinkhole,-90.154,38.1648
Sinkhole,-90.1508,38.1648
Sinkhole,-90.1551,38.1649
Sinkhole,-90.1703,38.1653
Sinkhole,-90.1463,38.1647
Sinkhole,-90.1624,38.1651
Sinkhole,-90.1532,38.1649
Sinkhole,-90.1398,38.1646
Sinkhole,-90.179,38.1656
Sinkhole,-90.1605,38.1652
Sinkhole,-90.1372,38.1646
Sinkhole,-90.1757,38.1656
Sinkhole,-90.1564,38.1652
Sinkhole,-90.1526,38.1652
Sinkhole,-90.1578,38.1653
Sinkhole,-90.1474,38.1651
Sinkhole,-90.1498,38.1652
Sinkhole,-90.1772,38.1658
Sinkhole,-90.1764,38.1658
Sinkhole,-90.1738,38.1658
Sinkhole,-90.1634,38.1655
Sinkhole,-90.1777,38.1658
Sinkhole,-90.1386,38.1649
Sinkhole,-90.1544,38.1653
Sinkhole,-90.178,38.1659
Sinkhole,-90.1401,38.1651
Sinkhole,-90.1366,38.165
Sinkhole,-90.1744,38.166
Sinkhole,-90.1728,38.166
Sinkhole,-90.1521,38.1655
Sinkhole,-90.1719,38.1661
Sinkhole,-90.1557,38.1657
Sinkhole,-90.1535,38.1657
Sinkhole,-90.161,38.1659
Sinkhole,-90.136,38.1654
Sinkhole,-90.1506,38.1659
Sinkhole,-90.1375,38.1655
Sinkhole,-90.141,38.1656
Sinkhole,-90.146,38.1658
Sinkhole,-90.1485,38.1659
Sinkhole,-90.1473,38.1659
Sinkhole,-90.1563,38.1665
Sinkhole,-90.1555,38.1661
Sinkhole,-90.1734,38.1666
Sinkhole,-90.1822,38.1603
Sinkhole,-90.1521,38.1661
Sinkhole,-90.1345,38.1658
Sinkhole,-90.1542,38.1663
Sinkhole,-90.1402,38.166
Sinkhole,-90.1535,38.1663
Sinkhole,-90.1379,38.166
Sinkhole,-90.1752,38.1669
Sinkhole,-90.1706,38.1668
Sinkhole,-90.1452,38.1662
Sinkhole,-90.1699,38.1669
Sinkhole,-90.1469,38.1664
Sinkhole,-90.1386,38.1662
Sinkhole,-90.1492,38.1665
Sinkhole,-90.1563,38.1667
Sinkhole,-90.1352,38.1661
Sinkhole,-90.1529,38.1666
Sinkhole,-90.1483,38.1664
Sinkhole,-90.1433,38.1664
Sinkhole,-90.1462,38.1666
Sinkhole,-90.1536,38.1668
Sinkhole,-90.1447,38.1665
Sinkhole,-90.1424,38.1666
Sinkhole,-90.15,38.1667
Sinkhole,-90.1236,38.169
Sinkhole,-90.16,38.167
Sinkhole,-90.1796,38.1704
Sinkhole,-90.1525,38.1669
Sinkhole,-90.1581,38.1671
Sinkhole,-90.1477,38.1669
Sinkhole,-90.1357,38.1667
Sinkhole,-90.1506,38.167
Sinkhole,-90.1488,38.167
Sinkhole,-90.1367,38.1668
Sinkhole,-90.1468,38.167
Sinkhole,-90.1552,38.1672
Sinkhole,-90.1757,38.1656
Sinkhole,-90.179,38.1669
Sinkhole,-90.1595,38.1674
Sinkhole,-90.154,38.1672
Sinkhole,-90.1404,38.1669
Sinkhole,-90.1742,38.1677
Sinkhole,-90.1336,38.1668
Sinkhole,-90.1806,38.168
Sinkhole,-90.1346,38.167
Sinkhole,-90.1484,38.1673
Sinkhole,-90.1387,38.1671
Sinkhole,-90.1356,38.1671
Sinkhole,-90.1461,38.1675
Sinkhole,-90.1396,38.1669
Sinkhole,-90.1471,38.1675
Sinkhole,-90.16,38.1678
Sinkhole,-90.1502,38.1674
Sinkhole,-90.1594,38.1678
Sinkhole,-90.1362,38.1673
Sinkhole,-90.1382,38.1674
Sinkhole,-90.1545,38.1678
Sinkhole,-90.159,38.1679
Sinkhole,-90.1342,38.1673
Sinkhole,-90.1511,38.1679
Sinkhole,-90.1489,38.1678
Sinkhole,-90.1478,38.1678
Sinkhole,-90.1534,38.1679
Sinkhole,-90.1585,38.1681
Sinkhole,-90.1552,38.168
Sinkhole,-90.139,38.1678
Sinkhole,-90.1525,38.168
Sinkhole,-90.1415,38.1706
Sinkhole,-90.1367,38.1675
Sinkhole,-90.1505,38.1682
Sinkhole,-90.1744,38.1687
Sinkhole,-90.1353,38.1677
Sinkhole,-90.1486,38.1681
Sinkhole,-90.1566,38.1683
Sinkhole,-90.1723,38.1687
Sinkhole,-90.1443,38.1681
Sinkhole,-90.1459,38.1682
Sinkhole,-90.1341,38.1679
Sinkhole,-90.1385,38.1681
Sinkhole,-90.1598,38.1686
Sinkhole,-90.1373,38.1681
Sinkhole,-90.1697,38.1676
Sinkhole,-90.1629,38.1687
Sinkhole,-90.1396,38.1682
Sinkhole,-90.148,38.1684
Sinkhole,-90.1569,38.1686
Sinkhole,-90.1497,38.1685
Sinkhole,-90.1738,38.1691
Sinkhole,-90.1558,38.1686
Sinkhole,-90.152,38.1686
Sinkhole,-90.1464,38.1684
Sinkhole,-90.1709,38.169
Sinkhole,-90.1453,38.1685
Sinkhole,-90.1796,38.1699
Sinkhole,-90.139,38.1683
Sinkhole,-90.1609,38.1689
Sinkhole,-90.1552,38.1689
Sinkhole,-90.1447,38.1686
Sinkhole,-90.1374,38.1686
Sinkhole,-90.1694,38.1693
Sinkhole,-90.1361,38.1685
Sinkhole,-90.1705,38.1693
Sinkhole,-90.1487,38.1691
Sinkhole,-90.1382,38.1686
Sinkhole,-90.1727,38.1697
Sinkhole,-90.1459,38.1688
Sinkhole,-90.1625,38.1692
Sinkhole,-90.1676,38.1694
Sinkhole,-90.1744,38.1695
Sinkhole,-90.1717,38.1695
Sinkhole,-90.1369,38.1688
Sinkhole,-90.1591,38.1693
Sinkhole,-90.1332,38.1686
Sinkhole,-90.1394,38.1673
Sinkhole,-90.1804,38.17
Sinkhole,-90.16,38.1693
Sinkhole,-90.1606,38.1694
Sinkhole,-90.1572,38.1693
Sinkhole,-90.1637,38.1695
Sinkhole,-90.1345,38.1688
Sinkhole,-90.1359,38.1689
Sinkhole,-90.1409,38.169
Sinkhole,-90.1612,38.1696
Sinkhole,-90.1548,38.1694
Sinkhole,-90.1478,38.1693
Sinkhole,-90.1458,38.1693
Sinkhole,-90.1752,38.1601
Sinkhole,-90.1556,38.1696
Sinkhole,-90.1582,38.1697
Sinkhole,-90.1721,38.1701
Sinkhole,-90.1442,38.1695
Sinkhole,-90.1683,38.1699
Sinkhole,-90.1353,38.1693
Sinkhole,-90.1699,38.1701
Sinkhole,-90.1778,38.1705
Sinkhole,-90.1398,38.1675
Sinkhole,-90.1752,38.1704
Sinkhole,-90.1603,38.17
Sinkhole,-90.1443,38.1697
Sinkhole,-90.1526,38.1624
Sinkhole,-90.1453,38.1697
Sinkhole,-90.1362,38.1696
Sinkhole,-90.1629,38.1702
Sinkhole,-90.1474,38.1699
Sinkhole,-90.169,38.1704
Sinkhole,-90.1694,38.1704
Sinkhole,-90.1501,38.17
Sinkhole,-90.1748,38.159
Sinkhole,-90.1609,38.1704
Sinkhole,-90.1415,38.1701
Sinkhole,-90.1341,38.1695
Sinkhole,-90.159,38.1706
Sinkhole,-90.1664,38.1708
Sinkhole,-90.1363,38.174
Sinkhole,-90.1628,38.1708
Sinkhole,-90.1686,38.171
Sinkhole,-90.1618,38.1708
Sinkhole,-90.1561,38.1707
Sinkhole,-90.1399,38.1704
Sinkhole,-90.1596,38.1709
Sinkhole,-90.1352,38.1703
Sinkhole,-90.1795,38.1713
Sinkhole,-90.158,38.1709
Sinkhole,-90.157,38.1709
Sinkhole,-90.1386,38.1705
Sinkhole,-90.1644,38.1711
Sinkhole,-90.1606,38.171
Sinkhole,-90.1462,38.1707
Sinkhole,-90.1483,38.1708
Sinkhole,-90.1474,38.1708
Sinkhole,-90.1379,38.1682
Sinkhole,-90.1406,38.1707
Sinkhole,-90.1694,38.1714
Sinkhole,-90.1677,38.1714
Sinkhole,-90.1761,38.1638
Sinkhole,-90.1654,38.1714
Sinkhole,-90.1364,38.1706
Sinkhole,-90.1611,38.1713
Sinkhole,-90.1397,38.1709
Sinkhole,-90.1489,38.1711
Sinkhole,-90.1402,38.1709
Sinkhole,-90.1669,38.1716
Sinkhole,-90.1568,38.1714
Sinkhole,-90.1704,38.1718
Sinkhole,-90.1408,38.1711
Sinkhole,-90.1458,38.1713
Sinkhole,-90.1368,38.1711
Sinkhole,-90.1627,38.1719
Sinkhole,-90.1414,38.1713
Sinkhole,-90.1594,38.1715
Sinkhole,-90.1478,38.1715
Sinkhole,-90.1639,38.1719
Sinkhole,-90.1493,38.1716
Sinkhole,-90.1348,38.1713
Sinkhole,-90.1688,38.1722
Sinkhole,-90.1564,38.1721
Sinkhole,-90.1463,38.1719
Sinkhole,-90.165,38.1724
Sinkhole,-90.1611,38.1724
Sinkhole,-90.1471,38.172
Sinkhole,-90.1617,38.1724
Sinkhole,-90.1355,38.1718
Sinkhole,-90.1256,38.1718
Sinkhole,-90.1336,38.1719
Sinkhole,-90.1264,38.1724
Sinkhole,-90.1374,38.1722
Sinkhole,-90.1481,38.1724
Sinkhole,-90.1661,38.1729
Sinkhole,-90.1405,38.1723
Sinkhole,-90.1458,38.1725
Sinkhole,-90.1367,38.1723
Sinkhole,-90.1392,38.1725
Sinkhole,-90.1343,38.1723
Sinkhole,-90.1713,38.166
Sinkhole,-90.146,38.1731
Sinkhole,-90.1616,38.1735
Sinkhole,-90.1641,38.1736
Sinkhole,-90.1275,38.1728
Sinkhole,-90.1606,38.1737
Sinkhole,-90.1374,38.1732
Sinkhole,-90.141,38.1733
Sinkhole,-90.1491,38.1735
Sinkhole,-90.147,38.1736
Sinkhole,-90.1438,38.1735
Sinkhole,-90.1632,38.174
Sinkhole,-90.1259,38.1731
Sinkhole,-90.1281,38.1732
Sinkhole,-90.1371,38.1735
Sinkhole,-90.1766,38.1744
Sinkhole,-90.1484,38.1738
Sinkhole,-90.1242,38.1718
Sinkhole,-90.1289,38.1737
Sinkhole,-90.1637,38.1744
Sinkhole,-90.1574,38.1743
Sinkhole,-90.1217,38.1689
Sinkhole,-90.1589,38.1744
Sinkhole,-90.1624,38.1745
Sinkhole,-90.1319,38.1758
Sinkhole,-90.1465,38.1741
Sinkhole,-90.139,38.174
Sinkhole,-90.1271,38.1737
Sinkhole,-90.1648,38.1747
Sinkhole,-90.1477,38.1742
Sinkhole,-90.1518,38.1744
Sinkhole,-90.1749,38.1648
Sinkhole,-90.1277,38.1738
Sinkhole,-90.1425,38.1742
Sinkhole,-90.1284,38.1739
Sinkhole,-90.1535,38.1745
Sinkhole,-90.1349,38.1741
Sinkhole,-90.1603,38.1748
Sinkhole,-90.1615,38.1748
Sinkhole,-90.1253,38.1741
Sinkhole,-90.1638,38.175
Sinkhole,-90.2158,38.1763
Sinkhole,-90.1593,38.175
Sinkhole,-90.1632,38.1751
Sinkhole,-90.1321,38.1752
Sinkhole,-90.1285,38.176
Sinkhole,-90.1585,38.1751
Sinkhole,-90.1473,38.1748
Sinkhole,-90.1624,38.1752
Sinkhole,-90.1646,38.1753
Sinkhole,-90.1272,38.1743
Sinkhole,-90.1224,38.1743
Sinkhole,-90.1372,38.1746
Sinkhole,-90.1503,38.1752
Sinkhole,-90.1422,38.178
Sinkhole,-90.2094,38.1766
Sinkhole,-90.1281,38.1747
Sinkhole,-90.1418,38.175
Sinkhole,-90.1429,38.178
Sinkhole,-90.1579,38.1755
Sinkhole,-90.1598,38.1755
Sinkhole,-90.1258,38.1748
Sinkhole,-90.1379,38.1751
Sinkhole,-90.146,38.1754
Sinkhole,-90.1439,38.1753
Sinkhole,-90.1222,38.1748
Sinkhole,-90.1628,38.1758
Sinkhole,-90.1272,38.175
Sinkhole,-90.1366,38.1754
Sinkhole,-90.1306,38.1751
Sinkhole,-90.1239,38.1748
Sinkhole,-90.157,38.1758
Sinkhole,-90.166,38.176
Sinkhole,-90.2139,38.1773
Sinkhole,-90.1297,38.1753
Sinkhole,-90.1313,38.1753
Sinkhole,-90.1259,38.1752
Sinkhole,-90.1269,38.1752
Sinkhole,-90.1522,38.1755
Sinkhole,-90.1221,38.1752
Sinkhole,-90.1418,38.1757
Sinkhole,-90.1442,38.1758
Sinkhole,-90.1646,38.1763
Sinkhole,-90.1382,38.1757
Sinkhole,-90.16,38.1762
Sinkhole,-90.1456,38.1759
Sinkhole,-90.1466,38.1759
Sinkhole,-90.1299,38.1756
Sinkhole,-90.1636,38.1764
Sinkhole,-90.1491,38.1761
Sinkhole,-90.1292,38.1757
Sinkhole,-90.1583,38.1764
Sinkhole,-90.2067,38.1776
Sinkhole,-90.1239,38.1756
Sinkhole,-90.1262,38.1757
Sinkhole,-90.1682,38.1767
Sinkhole,-90.1279,38.1758
Sinkhole,-90.123,38.1757
Sinkhole,-90.154,38.1764
Sinkhole,-90.1352,38.176
Sinkhole,-90.2084,38.1779
Sinkhole,-90.1563,38.1766
Sinkhole,-90.1305,38.176
Sinkhole,-90.1406,38.1763
Sinkhole,-90.1424,38.1764
Sinkhole,-90.2096,38.178
Sinkhole,-90.1242,38.1759
Sinkhole,-90.1293,38.1778
Sinkhole,-90.1451,38.1765
Sinkhole,-90.1673,38.1771
Sinkhole,-90.1249,38.1761
Sinkhole,-90.1628,38.177
Sinkhole,-90.1619,38.1771
Sinkhole,-90.1467,38.1766
Sinkhole,-90.1308,38.1763
Sinkhole,-90.1544,38.1769
Sinkhole,-90.1269,38.1762
Sinkhole,-90.1279,38.1763
Sinkhole,-90.1273,38.1763
Sinkhole,-90.1243,38.1763
Sinkhole,-90.1456,38.1768
Sinkhole,-90.1297,38.1765
Sinkhole,-90.143,38.1768
Sinkhole,-90.1332,38.1766
Sinkhole,-90.1531,38.1771
Sinkhole,-90.1665,38.1774
Sinkhole,-90.1285,38.1765
Sinkhole,-90.2061,38.1784
Sinkhole,-90.1478,38.177
Sinkhole,-90.1589,38.1773
Sinkhole,-90.1422,38.1769
Sinkhole,-90.1442,38.177
Sinkhole,-90.151,38.1772
Sinkhole,-90.1309,38.1768
Sinkhole,-90.1409,38.177
Sinkhole,-90.1262,38.1762
Sinkhole,-90.1503,38.1773
Sinkhole,-90.1387,38.177
Sinkhole,-90.1684,38.1777
Sinkhole,-90.1355,38.177
Sinkhole,-90.1662,38.1777
Sinkhole,-90.1339,38.177
Sinkhole,-90.1401,38.1771
Sinkhole,-90.1272,38.1768
Sinkhole,-90.1432,38.1772
Sinkhole,-90.1245,38.1768
Sinkhole,-90.147,38.1773
Sinkhole,-90.16,38.1776
Sinkhole,-90.1496,38.1774
Sinkhole,-90.1537,38.1776
Sinkhole,-90.1219,38.1768
Sinkhole,-90.1351,38.1771
Sinkhole,-90.1678,38.1779
Sinkhole,-90.1334,38.1771
Sinkhole,-90.196,38.1791
Sinkhole,-90.1488,38.1775
Sinkhole,-90.1399,38.1774
Sinkhole,-90.1476,38.1775
Sinkhole,-90.1357,38.1773
Sinkhole,-90.1425,38.1775
Sinkhole,-90.2074,38.1801
Sinkhole,-90.123,38.1782
Sinkhole,-90.1675,38.1792
Sinkhole,-90.1944,38.1799
Sinkhole,-90.1348,38.1784
Sinkhole,-90.1545,38.179
Sinkhole,-90.1364,38.1785
Sinkhole,-90.1936,38.1799
Sinkhole,-90.144,38.1787
Sinkhole,-90.1427,38.1786
Sinkhole,-90.1249,38.1791
Sinkhole,-90.1316,38.1785
Sinkhole,-90.1592,38.1792
Sinkhole,-90.1329,38.1785
Sinkhole,-90.1399,38.1788
Sinkhole,-90.1691,38.1795
Sinkhole,-90.1378,38.1788
Sinkhole,-90.1294,38.1787
Sinkhole,-90.2122,38.1804
Sinkhole,-90.1252,38.1785
Sinkhole,-90.1233,38.1785
Sinkhole,-90.1372,38.1788
Sinkhole,-90.2037,38.1805
Sinkhole,-90.1947,38.1803
Sinkhole,-90.1529,38.1793
Sinkhole,-90.1702,38.1797
Sinkhole,-90.194,38.1803
Sinkhole,-90.1281,38.1788
Sinkhole,-90.1265,38.1787
Sinkhole,-90.143,38.1791
Sinkhole,-90.1476,38.1792
Sinkhole,-90.1466,38.1792
Sinkhole,-90.1372,38.179
Sinkhole,-90.139,38.1791
Sinkhole,-90.1398,38.1791
Sinkhole,-90.1377,38.1791
Sinkhole,-90.1381,38.1791
Sinkhole,-90.1346,38.1791
Sinkhole,-90.1436,38.1793
Sinkhole,-90.149,38.1795
Sinkhole,-90.1211,38.178
Sinkhole,-90.1452,38.1794
Sinkhole,-90.1694,38.1829
Sinkhole,-90.1368,38.1792
Sinkhole,-90.1545,38.1797
Sinkhole,-90.1222,38.1789
Sinkhole,-90.1414,38.1794
Sinkhole,-90.1183,38.1788
Sinkhole,-90.1696,38.1831
Sinkhole,-90.1409,38.1794
Sinkhole,-90.1272,38.1791
Sinkhole,-90.1459,38.1796
Sinkhole,-90.1985,38.1809
Sinkhole,-90.1977,38.1818
Sinkhole,-90.1341,38.1794
Sinkhole,-90.1727,38.1803
Sinkhole,-90.1332,38.1794
Sinkhole,-90.1363,38.1852
Sinkhole,-90.1417,38.1853
Sinkhole,-90.2021,38.1868
Sinkhole,-90.143,38.1854
Sinkhole,-90.137,38.1853
Sinkhole,-90.1475,38.1856
Sinkhole,-90.1526,38.1857
Sinkhole,-90.1393,38.1854
Sinkhole,-90.1282,38.1852
Sinkhole,-90.1692,38.1863
Sinkhole,-90.1201,38.1851
Sinkhole,-90.1185,38.1851
Sinkhole,-90.1363,38.1855
Sinkhole,-90.1723,38.1978
Sinkhole,-90.133,38.1855
Sinkhole,-90.14,38.1856
Sinkhole,-90.1506,38.1859
Sinkhole,-90.1463,38.1858
Sinkhole,-90.134,38.1856
Sinkhole,-90.1375,38.1857
Sinkhole,-90.1954,38.1845
Sinkhole,-90.1933,38.1821
Sinkhole,-90.1996,38.1872
Sinkhole,-90.1487,38.186
Sinkhole,-90.2024,38.1874
Sinkhole,-90.1649,38.1866
Sinkhole,-90.1549,38.1863
Sinkhole,-90.1497,38.1862
Sinkhole,-90.1323,38.1857
Sinkhole,-90.1622,38.1865
Sinkhole,-90.1596,38.1867
Sinkhole,-90.1455,38.1861
Sinkhole,-90.1438,38.1861
Sinkhole,-90.1262,38.1857
Sinkhole,-90.141,38.1858
Sinkhole,-90.1362,38.186
Sinkhole,-90.1633,38.1867
Sinkhole,-90.1434,38.1856
Sinkhole,-90.1418,38.1862
Sinkhole,-90.1334,38.186
Sinkhole,-90.131,38.186
